⚠️ File truncated for preview (showing first 0.5MB of 3.0MB)
────────────────────────────────────────────────────────────

timestamp,zone,flow_rate_gpm,pressure_psi,billed_consumption_gpm,nrw_gpm,nrw_percent,pressure_compliant
2024-01-06 19:00:00,Zone-D-East,1026.4,52.4,780.3,246.2,23.98,Yes
2024-01-06 19:00:00,Zone-E-West,1022.7,58.2,777.4,245.3,23.98,Yes
2024-01-06 19:00:00,Zone-F-Industrial,1199.1,46.8,911.5,287.6,23.98,Yes
2024-01-06 19:00:00,Zone-G-Coastal,1363.9,52.9,886.5,477.3,35.0,Yes
2024-01-06 19:00:00,Zone-H-Hills,1330.6,32.8,1170.9,159.7,12.0,No
2024-01-06 20:00:00,Zone-A-Downtown,708.5,70.0,538.6,169.9,23.98,Yes
2024-01-06 20:00:00,Zone-B-North,767.6,41.6,583.5,184.1,23.98,Yes
2024-01-06 20:00:00,Zone-C-South,904.4,52.0,542.6,361.8,40.0,Yes
2024-01-06 20:00:00,Zone-D-East,1024.5,40.4,778.8,245.7,23.98,Yes
2024-01-06 20:00:00,Zone-E-West,1008.5,53.6,766.7,241.9,23.98,Yes
2024-01-06 20:00:00,Zone-F-Industrial,1125.1,45.1,855.3,269.8,23.98,Yes
2024-01-06 20:00:00,Zone-G-Coastal,1307.7,53.3,850.0,457.7,35.0,Yes
2024-01-06 20:00:00,Zone-H-Hills,1413.4,36.3,1243.8,169.6,12.0,No
2024-01-06 21:00:00,Zone-A-Downtown,695.3,69.3,528.5,166.7,23.98,Yes
2024-01-06 21:00:00,Zone-B-North,700.1,50.5,532.2,167.9,23.98,Yes
2024-01-06 21:00:00,Zone-C-South,896.8,57.2,538.1,358.7,40.0,Yes
2024-01-06 21:00:00,Zone-D-East,911.3,40.0,692.7,218.5,23.98,No
2024-01-06 21:00:00,Zone-E-West,1163.7,45.4,884.6,279.1,23.98,Yes
2024-01-06 21:00:00,Zone-F-Industrial,1292.9,49.3,982.8,310.1,23.98,Yes
2024-01-06 21:00:00,Zone-G-Coastal,1330.0,51.6,864.5,465.5,35.0,Yes
2024-01-06 21:00:00,Zone-H-Hills,1367.5,38.5,1203.4,164.1,12.0,No
2024-01-06 22:00:00,Zone-A-Downtown,563.7,77.9,397.9,165.8,29.41,Yes
2024-01-06 22:00:00,Zone-B-North,677.1,48.8,478.0,199.1,29.41,Yes
2024-01-06 22:00:00,Zone-C-South,671.8,57.6,403.1,268.7,40.0,Yes
2024-01-06 22:00:00,Zone-D-East,774.0,50.5,546.3,227.6,29.41,Yes
2024-01-06 22:00:00,Zone-E-West,849.6,53.9,599.7,249.9,29.41,Yes
2024-01-06 22:00:00,Zone-F-Industrial,946.1,48.4,667.8,278.3,29.41,Yes
2024-01-06 22:00:00,Zone-G-Coastal,1008.7,55.3,655.6,353.0,35.0,Yes
2024-01-06 22:00:00,Zone-H-Hills,1094.9,35.9,963.6,131.4,12.0,No
2024-01-06 23:00:00,Zone-A-Downtown,496.3,73.7,350.4,146.0,29.41,Yes
2024-01-06 23:00:00,Zone-B-North,587.2,59.9,414.5,172.7,29.41,Yes
2024-01-06 23:00:00,Zone-C-South,701.8,49.3,421.1,280.7,40.0,Yes
2024-01-06 23:00:00,Zone-D-East,873.5,57.9,616.6,256.9,29.41,Yes
2024-01-06 23:00:00,Zone-E-West,844.0,57.3,595.7,248.2,29.41,Yes
2024-01-06 23:00:00,Zone-F-Industrial,973.1,56.6,686.9,286.2,29.41,Yes
2024-01-06 23:00:00,Zone-G-Coastal,1010.9,56.6,657.1,353.8,35.0,Yes
2024-01-06 23:00:00,Zone-H-Hills,1052.6,40.4,926.3,126.3,12.0,Yes
2024-01-07 00:00:00,Zone-A-Downtown,243.9,80.8,137.2,106.7,43.75,No
2024-01-07 00:00:00,Zone-B-North,278.5,60.4,156.6,121.8,43.75,Yes
2024-01-07 00:00:00,Zone-C-South,330.5,67.2,198.3,132.2,40.0,Yes
2024-01-07 00:00:00,Zone-D-East,398.7,54.9,224.3,174.4,43.75,Yes
2024-01-07 00:00:00,Zone-E-West,408.7,66.1,229.9,178.8,43.75,Yes
2024-01-07 00:00:00,Zone-F-Industrial,424.6,57.6,238.8,185.8,43.75,Yes
2024-01-07 00:00:00,Zone-G-Coastal,467.7,66.3,304.0,163.7,35.0,Yes
2024-01-07 00:00:00,Zone-H-Hills,505.2,43.8,444.6,60.6,12.0,Yes
2024-01-07 01:00:00,Zone-A-Downtown,255.3,85.6,143.6,111.7,43.75,No
2024-01-07 01:00:00,Zone-B-North,270.8,56.8,152.3,118.5,43.75,Yes
2024-01-07 01:00:00,Zone-C-South,334.3,62.5,200.6,133.7,40.0,Yes
2024-01-07 01:00:00,Zone-D-East,359.6,67.4,202.3,157.3,43.75,Yes
2024-01-07 01:00:00,Zone-E-West,396.6,58.1,223.1,173.5,43.75,Yes
2024-01-07 01:00:00,Zone-F-Industrial,426.7,61.7,240.0,186.7,43.75,Yes
2024-01-07 01:00:00,Zone-G-Coastal,487.6,52.8,317.0,170.7,35.0,Yes
2024-01-07 01:00:00,Zone-H-Hills,522.1,47.5,459.4,62.7,12.0,Yes
2024-01-07 02:00:00,Zone-A-Downtown,212.4,70.6,119.5,92.9,43.75,Yes
2024-01-07 02:00:00,Zone-B-North,240.0,64.6,135.0,105.0,43.75,Yes
2024-01-07 02:00:00,Zone-C-South,292.4,74.7,175.4,117.0,40.0,Yes
2024-01-07 02:00:00,Zone-D-East,388.7,56.6,218.6,170.0,43.75,Yes
2024-01-07 02:00:00,Zone-E-West,406.1,59.2,228.4,177.7,43.75,Yes
2024-01-07 02:00:00,Zone-F-Industrial,428.7,63.3,241.2,187.6,43.75,Yes
2024-01-07 02:00:00,Zone-G-Coastal,491.3,67.6,319.4,172.0,35.0,Yes
2024-01-07 02:00:00,Zone-H-Hills,510.2,43.8,448.9,61.2,12.0,Yes
2024-01-07 03:00:00,Zone-A-Downtown,225.1,82.4,126.6,98.5,43.75,No
2024-01-07 03:00:00,Zone-B-North,265.5,54.6,149.3,116.2,43.75,Yes
2024-01-07 03:00:00,Zone-C-South,348.5,50.2,209.1,139.4,40.0,Yes
2024-01-07 03:00:00,Zone-D-East,380.4,55.0,214.0,166.4,43.75,Yes
2024-01-07 03:00:00,Zone-E-West,386.5,59.3,217.4,169.1,43.75,Yes
2024-01-07 03:00:00,Zone-F-Industrial,419.2,63.4,235.8,183.4,43.75,Yes
2024-01-07 03:00:00,Zone-G-Coastal,511.7,57.0,332.6,179.1,35.0,Yes
2024-01-07 03:00:00,Zone-H-Hills,478.9,43.6,421.4,57.5,12.0,Yes
2024-01-07 04:00:00,Zone-A-Downtown,223.3,73.2,125.6,97.7,43.75,Yes
2024-01-07 04:00:00,Zone-B-North,289.5,63.0,162.8,126.7,43.75,Yes
2024-01-07 04:00:00,Zone-C-South,354.4,54.4,212.6,141.7,40.0,Yes
2024-01-07 04:00:00,Zone-D-East,354.5,65.4,199.4,155.1,43.75,Yes
2024-01-07 04:00:00,Zone-E-West,398.4,60.2,224.1,174.3,43.75,Yes
2024-01-07 04:00:00,Zone-F-Industrial,402.3,58.3,226.3,176.0,43.75,Yes
2024-01-07 04:00:00,Zone-G-Coastal,470.5,71.2,305.8,164.7,35.0,Yes
2024-01-07 04:00:00,Zone-H-Hills,532.7,34.3,468.8,63.9,12.0,No
2024-01-07 05:00:00,Zone-A-Downtown,262.5,68.0,147.6,114.8,43.75,Yes
2024-01-07 05:00:00,Zone-B-North,281.6,52.7,158.4,123.2,43.75,Yes
2024-01-07 05:00:00,Zone-C-South,315.5,53.5,189.3,126.2,40.0,Yes
2024-01-07 05:00:00,Zone-D-East,341.1,52.2,191.9,149.2,43.75,Yes
2024-01-07 05:00:00,Zone-E-West,430.0,55.3,241.9,188.1,43.75,Yes
2024-01-07 05:00:00,Zone-F-Industrial,447.6,55.2,251.8,195.8,43.75,Yes
2024-01-07 05:00:00,Zone-G-Coastal,491.7,53.8,319.6,172.1,35.0,Yes
2024-01-07 05:00:00,Zone-H-Hills,525.1,50.4,462.1,63.0,12.0,Yes
2024-01-07 06:00:00,Zone-A-Downtown,888.2,67.7,713.8,174.5,19.64,Yes
2024-01-07 06:00:00,Zone-B-North,987.1,50.4,793.2,193.9,19.64,Yes
2024-01-07 06:00:00,Zone-C-South,1195.1,40.3,717.0,478.0,40.0,Yes
2024-01-07 06:00:00,Zone-D-East,1368.3,46.3,1099.5,268.8,19.64,Yes
2024-01-07 06:00:00,Zone-E-West,1373.6,43.5,1103.8,269.8,19.64,Yes
2024-01-07 06:00:00,Zone-F-Industrial,1448.6,51.8,1164.1,284.5,19.64,Yes
2024-01-07 06:00:00,Zone-G-Coastal,1645.1,44.1,1069.3,575.8,35.0,Yes
2024-01-07 06:00:00,Zone-H-Hills,1730.1,36.5,1522.5,207.6,12.0,No
2024-01-07 07:00:00,Zone-A-Downtown,799.6,59.9,642.5,157.1,19.64,Yes
2024-01-07 07:00:00,Zone-B-North,1051.7,45.1,845.1,206.6,19.64,Yes
2024-01-07 07:00:00,Zone-C-South,1259.6,49.6,755.7,503.8,40.0,Yes
2024-01-07 07:00:00,Zone-D-East,1283.0,48.4,1031.0,252.0,19.64,Yes
2024-01-07 07:00:00,Zone-E-West,1291.6,45.9,1037.9,253.7,19.64,Yes
2024-01-07 07:00:00,Zone-F-Industrial,1473.9,47.2,1184.4,289.5,19.64,Yes
2024-01-07 07:00:00,Zone-G-Coastal,1943.9,48.5,1263.5,680.4,35.0,Yes
2024-01-07 07:00:00,Zone-H-Hills,1822.9,32.9,1604.2,218.8,12.0,No
2024-01-07 08:00:00,Zone-A-Downtown,809.6,73.2,650.6,159.0,19.64,Yes
2024-01-07 08:00:00,Zone-B-North,913.4,36.4,734.0,179.4,19.64,No
2024-01-07 08:00:00,Zone-C-South,1170.0,49.3,702.0,468.0,40.0,Yes
2024-01-07 08:00:00,Zone-D-East,1391.5,49.2,1118.2,273.3,19.64,Yes
2024-01-07 08:00:00,Zone-E-West,1328.5,48.1,1067.6,261.0,19.64,Yes
2024-01-07 08:00:00,Zone-F-Industrial,1447.5,44.9,1163.2,284.3,19.64,Yes
2024-01-07 08:00:00,Zone-G-Coastal,1630.2,50.6,1059.6,570.6,35.0,Yes
2024-01-07 08:00:00,Zone-H-Hills,1808.3,37.5,1591.3,217.0,12.0,No
2024-01-07 09:00:00,Zone-A-Downtown,865.9,64.4,695.8,170.1,19.64,Yes
2024-01-07 09:00:00,Zone-B-North,878.5,38.5,705.9,172.6,19.64,No
2024-01-07 09:00:00,Zone-C-South,1199.5,53.8,719.7,479.8,40.0,Yes
2024-01-07 09:00:00,Zone-D-East,1340.2,43.9,1076.9,263.3,19.64,Yes
2024-01-07 09:00:00,Zone-E-West,1276.8,43.2,1026.0,250.8,19.64,Yes
2024-01-07 09:00:00,Zone-F-Industrial,1526.4,45.9,1226.5,299.8,19.64,Yes
2024-01-07 09:00:00,Zone-G-Coastal,1752.6,45.4,1139.2,613.4,35.0,Yes
2024-01-07 09:00:00,Zone-H-Hills,1869.8,34.0,1645.4,224.4,12.0,No
2024-01-07 10:00:00,Zone-A-Downtown,626.9,68.6,470.2,156.7,25.0,Yes
2024-01-07 10:00:00,Zone-B-North,791.4,57.8,593.6,197.9,25.0,Yes
2024-01-07 10:00:00,Zone-C-South,763.8,51.6,458.3,305.5,40.0,Yes
2024-01-07 10:00:00,Zone-D-East,926.1,65.0,694.6,231.5,25.0,Yes
2024-01-07 10:00:00,Zone-E-West,897.5,63.8,673.2,224.4,25.0,Yes
2024-01-07 10:00:00,Zone-F-Industrial,1124.6,47.0,843.4,281.1,25.0,Yes
2024-01-07 10:00:00,Zone-G-Coastal,1209.0,61.0,785.8,423.1,35.0,Yes
2024-01-07 10:00:00,Zone-H-Hills,1312.6,36.5,1155.1,157.5,12.0,No
2024-01-07 11:00:00,Zone-A-Downtown,565.8,73.7,424.3,141.4,25.0,Yes
2024-01-07 11:00:00,Zone-B-North,623.7,53.6,467.8,155.9,25.0,Yes
2024-01-07 11:00:00,Zone-C-South,765.2,46.8,459.1,306.1,40.0,Yes
2024-01-07 11:00:00,Zone-D-East,860.6,54.2,645.4,215.1,25.0,Yes
2024-01-07 11:00:00,Zone-E-West,978.8,52.3,734.1,244.7,25.0,Yes
2024-01-07 11:00:00,Zone-F-Industrial,1113.0,55.7,834.8,278.3,25.0,Yes
2024-01-07 11:00:00,Zone-G-Coastal,1095.5,46.7,712.1,383.4,35.0,Yes
2024-01-07 11:00:00,Zone-H-Hills,1222.6,40.1,1075.9,146.7,12.0,Yes
2024-01-07 12:00:00,Zone-A-Downtown,602.3,77.8,451.7,150.6,25.0,Yes
2024-01-07 12:00:00,Zone-B-North,741.0,45.0,555.8,185.3,25.0,Yes
2024-01-07 12:00:00,Zone-C-South,772.1,55.8,463.3,308.9,40.0,Yes
2024-01-07 12:00:00,Zone-D-East,894.7,59.8,671.0,223.7,25.0,Yes
2024-01-07 12:00:00,Zone-E-West,955.4,51.2,716.5,238.8,25.0,Yes
2024-01-07 12:00:00,Zone-F-Industrial,1120.8,49.5,840.6,280.2,25.0,Yes
2024-01-07 12:00:00,Zone-G-Coastal,1160.5,55.0,754.3,406.2,35.0,Yes
2024-01-07 12:00:00,Zone-H-Hills,1286.5,33.1,1132.1,154.4,12.0,No
2024-01-07 13:00:00,Zone-A-Downtown,597.9,65.4,448.4,149.5,25.0,Yes
2024-01-07 13:00:00,Zone-B-North,637.3,43.6,477.9,159.3,25.0,Yes
2024-01-07 13:00:00,Zone-C-South,827.8,51.7,496.7,331.1,40.0,Yes
2024-01-07 13:00:00,Zone-D-East,884.9,53.2,663.7,221.2,25.0,Yes
2024-01-07 13:00:00,Zone-E-West,903.5,61.9,677.6,225.9,25.0,Yes
2024-01-07 13:00:00,Zone-F-Industrial,1129.2,56.2,846.9,282.3,25.0,Yes
2024-01-07 13:00:00,Zone-G-Coastal,1199.5,62.6,779.7,419.8,35.0,Yes
2024-01-07 13:00:00,Zone-H-Hills,1339.3,42.5,1178.6,160.7,12.0,Yes
2024-01-07 14:00:00,Zone-A-Downtown,600.7,80.9,450.5,150.2,25.0,No
2024-01-07 14:00:00,Zone-B-North,652.3,50.9,489.2,163.1,25.0,Yes
2024-01-07 14:00:00,Zone-C-South,767.1,57.1,460.3,306.9,40.0,Yes
2024-01-07 14:00:00,Zone-D-East,831.3,48.8,623.5,207.8,25.0,Yes
2024-01-07 14:00:00,Zone-E-West,997.4,50.9,748.1,249.4,25.0,Yes
2024-01-07 14:00:00,Zone-F-Industrial,1193.0,50.2,894.7,298.2,25.0,Yes
2024-01-07 14:00:00,Zone-G-Coastal,1242.1,53.1,807.4,434.7,35.0,Yes
2024-01-07 14:00:00,Zone-H-Hills,1261.7,36.6,1110.3,151.4,12.0,No
2024-01-07 15:00:00,Zone-A-Downtown,597.9,69.3,448.4,149.5,25.0,Yes
2024-01-07 15:00:00,Zone-B-North,642.9,53.6,482.1,160.7,25.0,Yes
2024-01-07 15:00:00,Zone-C-South,898.8,53.3,539.3,359.5,40.0,Yes
2024-01-07 15:00:00,Zone-D-East,838.8,57.3,629.1,209.7,25.0,Yes
2024-01-07 15:00:00,Zone-E-West,935.8,58.6,701.9,234.0,25.0,Yes
2024-01-07 15:00:00,Zone-F-Industrial,1056.9,57.4,792.7,264.2,25.0,Yes
2024-01-07 15:00:00,Zone-G-Coastal,1161.5,57.6,754.9,406.5,35.0,Yes
2024-01-07 15:00:00,Zone-H-Hills,1218.1,43.1,1071.9,146.2,12.0,Yes
2024-01-07 16:00:00,Zone-A-Downtown,685.7,74.5,514.3,171.4,25.0,Yes
2024-01-07 16:00:00,Zone-B-North,754.6,59.0,565.9,188.6,25.0,Yes
2024-01-07 16:00:00,Zone-C-South,739.8,58.7,443.9,295.9,40.0,Yes
2024-01-07 16:00:00,Zone-D-East,922.8,61.4,692.1,230.7,25.0,Yes
2024-01-07 16:00:00,Zone-E-West,979.2,57.8,734.4,244.8,25.0,Yes
2024-01-07 16:00:00,Zone-F-Industrial,1065.4,61.5,799.1,266.4,25.0,Yes
2024-01-07 16:00:00,Zone-G-Coastal,1309.9,60.6,851.5,458.5,35.0,Yes
2024-01-07 16:00:00,Zone-H-Hills,1269.0,35.7,1116.7,152.3,12.0,No
2024-01-07 17:00:00,Zone-A-Downtown,625.0,70.2,468.7,156.2,25.0,Yes
2024-01-07 17:00:00,Zone-B-North,714.6,60.8,536.0,178.7,25.0,Yes
2024-01-07 17:00:00,Zone-C-South,745.6,53.8,447.4,298.3,40.0,Yes
2024-01-07 17:00:00,Zone-D-East,838.8,60.5,629.1,209.7,25.0,Yes
2024-01-07 17:00:00,Zone-E-West,984.9,53.0,738.7,246.2,25.0,Yes
2024-01-07 17:00:00,Zone-F-Industrial,1090.8,45.5,818.1,272.7,25.0,Yes
2024-01-07 17:00:00,Zone-G-Coastal,1179.6,58.0,766.8,412.9,35.0,Yes
2024-01-07 17:00:00,Zone-H-Hills,1265.2,37.7,1113.4,151.8,12.0,No
2024-01-07 18:00:00,Zone-A-Downtown,818.6,64.5,661.2,157.4,19.23,Yes
2024-01-07 18:00:00,Zone-B-North,947.5,42.6,765.3,182.2,19.23,Yes
2024-01-07 18:00:00,Zone-C-South,1012.1,48.2,607.3,404.8,40.0,Yes
2024-01-07 18:00:00,Zone-D-East,1263.7,53.4,1020.7,243.0,19.23,Yes
2024-01-07 18:00:00,Zone-E-West,1288.6,46.7,1040.8,247.8,19.23,Yes
2024-01-07 18:00:00,Zone-F-Industrial,1449.5,54.1,1170.7,278.7,19.23,Yes
2024-01-07 18:00:00,Zone-G-Coastal,1547.2,50.9,1005.7,541.5,35.0,Yes
2024-01-07 18:00:00,Zone-H-Hills,1663.2,33.0,1463.7,199.6,12.0,No
2024-01-07 19:00:00,Zone-A-Downtown,810.9,68.0,654.9,155.9,19.23,Yes
2024-01-07 19:00:00,Zone-B-North,934.6,47.5,754.8,179.7,19.23,Yes
2024-01-07 19:00:00,Zone-C-South,1082.2,46.6,649.3,432.9,40.0,Yes
2024-01-07 19:00:00,Zone-D-East,1045.7,46.2,844.6,201.1,19.23,Yes
2024-01-07 19:00:00,Zone-E-West,1304.8,55.9,1053.9,250.9,19.23,Yes
2024-01-07 19:00:00,Zone-F-Industrial,1465.9,42.8,1184.0,281.9,19.23,Yes
2024-01-07 19:00:00,Zone-G-Coastal,1574.0,49.6,1023.1,550.9,35.0,Yes
2024-01-07 19:00:00,Zone-H-Hills,1667.4,38.8,1467.3,200.1,12.0,No
2024-01-07 20:00:00,Zone-A-Downtown,865.9,77.5,699.4,166.5,19.23,Yes
2024-01-07 20:00:00,Zone-B-North,945.8,39.0,763.9,181.9,19.23,No
2024-01-07 20:00:00,Zone-C-South,1070.5,51.5,642.3,428.2,40.0,Yes
2024-01-07 20:00:00,Zone-D-East,1111.1,47.6,897.5,213.7,19.23,Yes
2024-01-07 20:00:00,Zone-E-West,1290.2,48.3,1042.1,248.1,19.23,Yes
2024-01-07 20:00:00,Zone-F-Industrial,1358.8,50.1,1097.5,261.3,19.23,Yes
2024-01-07 20:00:00,Zone-G-Coastal,1557.3,51.6,1012.3,545.1,35.0,Yes
2024-01-07 20:00:00,Zone-H-Hills,1627.8,36.5,1432.4,195.3,12.0,No
2024-01-07 21:00:00,Zone-A-Downtown,799.5,60.2,645.7,153.7,19.23,Yes
2024-01-07 21:00:00,Zone-B-North,861.1,41.6,695.5,165.6,19.23,Yes
2024-01-07 21:00:00,Zone-C-South,1082.5,49.0,649.5,433.0,40.0,Yes
2024-01-07 21:00:00,Zone-D-East,1180.4,43.8,953.4,227.0,19.23,Yes
2024-01-07 21:00:00,Zone-E-West,1299.2,38.0,1049.3,249.8,19.23,No
2024-01-07 21:00:00,Zone-F-Industrial,1459.0,48.2,1178.5,280.6,19.23,Yes
2024-01-07 21:00:00,Zone-G-Coastal,1631.3,55.0,1060.3,571.0,35.0,Yes
2024-01-07 21:00:00,Zone-H-Hills,1661.8,38.9,1462.4,199.4,12.0,No
2024-01-07 22:00:00,Zone-A-Downtown,625.8,84.8,469.4,156.5,25.0,No
2024-01-07 22:00:00,Zone-B-North,763.8,55.8,572.8,190.9,25.0,Yes
2024-01-07 22:00:00,Zone-C-South,721.0,52.8,432.6,288.4,40.0,Yes
2024-01-07 22:00:00,Zone-D-East,799.9,56.7,599.9,200.0,25.0,Yes
2024-01-07 22:00:00,Zone-E-West,923.3,52.8,692.5,230.8,25.0,Yes
2024-01-07 22:00:00,Zone-F-Industrial,1127.4,59.2,845.5,281.8,25.0,Yes
2024-01-07 22:00:00,Zone-G-Coastal,1202.9,50.4,781.9,421.0,35.0,Yes
2024-01-07 22:00:00,Zone-H-Hills,1280.0,46.9,1126.4,153.6,12.0,Yes
2024-01-07 23:00:00,Zone-A-Downtown,646.8,74.2,485.1,161.7,25.0,Yes
2024-01-07 23:00:00,Zone-B-North,737.6,50.8,553.2,184.4,25.0,Yes
2024-01-07 23:00:00,Zone-C-South,797.9,59.3,478.7,319.2,40.0,Yes
2024-01-07 23:00:00,Zone-D-East,851.3,60.0,638.5,212.8,25.0,Yes
2024-01-07 23:00:00,Zone-E-West,1029.6,54.6,772.2,257.4,25.0,Yes
2024-01-07 23:00:00,Zone-F-Industrial,1117.2,55.5,837.9,279.3,25.0,Yes
2024-01-07 23:00:00,Zone-G-Coastal,1192.6,55.2,775.2,417.4,35.0,Yes
2024-01-07 23:00:00,Zone-H-Hills,1404.0,37.4,1235.5,168.5,12.0,No
2024-01-08 00:00:00,Zone-A-Downtown,276.8,87.6,155.7,121.1,43.75,No
2024-01-08 00:00:00,Zone-B-North,256.4,53.3,144.2,112.2,43.75,Yes
2024-01-08 00:00:00,Zone-C-South,319.4,53.5,191.6,127.8,40.0,Yes
2024-01-08 00:00:00,Zone-D-East,363.8,53.9,204.6,159.1,43.75,Yes
2024-01-08 00:00:00,Zone-E-West,415.8,54.8,233.9,181.9,43.75,Yes
2024-01-08 00:00:00,Zone-F-Industrial,460.0,62.8,258.8,201.3,43.75,Yes
2024-01-08 00:00:00,Zone-G-Coastal,506.3,58.8,329.1,177.2,35.0,Yes
2024-01-08 00:00:00,Zone-H-Hills,512.8,50.9,451.2,61.5,12.0,Yes
2024-01-08 01:00:00,Zone-A-Downtown,239.0,77.1,134.4,104.6,43.75,Yes
2024-01-08 01:00:00,Zone-B-North,250.3,61.2,140.8,109.5,43.75,Yes
2024-01-08 01:00:00,Zone-C-South,319.2,57.0,191.5,127.7,40.0,Yes
2024-01-08 01:00:00,Zone-D-East,349.2,65.0,196.4,152.8,43.75,Yes
2024-01-08 01:00:00,Zone-E-West,401.1,54.2,225.6,175.5,43.75,Yes
2024-01-08 01:00:00,Zone-F-Industrial,397.8,72.7,223.7,174.0,43.75,Yes
2024-01-08 01:00:00,Zone-G-Coastal,473.6,51.4,307.9,165.8,35.0,Yes
2024-01-08 01:00:00,Zone-H-Hills,552.2,49.2,485.9,66.3,12.0,Yes
2024-01-08 02:00:00,Zone-A-Downtown,246.8,78.6,138.8,108.0,43.75,Yes
2024-01-08 02:00:00,Zone-B-North,257.8,58.9,145.0,112.8,43.75,Yes
2024-01-08 02:00:00,Zone-C-South,332.7,53.3,199.6,133.1,40.0,Yes
2024-01-08 02:00:00,Zone-D-East,392.4,54.8,220.7,171.7,43.75,Yes
2024-01-08 02:00:00,Zone-E-West,380.4,66.7,214.0,166.4,43.75,Yes
2024-01-08 02:00:00,Zone-F-Industrial,437.5,56.7,246.1,191.4,43.75,Yes
2024-01-08 02:00:00,Zone-G-Coastal,457.8,54.2,297.6,160.2,35.0,Yes
2024-01-08 02:00:00,Zone-H-Hills,490.9,48.3,432.0,58.9,12.0,Yes
2024-01-08 03:00:00,Zone-A-Downtown,249.6,80.8,140.4,109.2,43.75,No
2024-01-08 03:00:00,Zone-B-North,285.3,57.2,160.5,124.8,43.75,Yes
2024-01-08 03:00:00,Zone-C-South,347.5,66.6,208.5,139.0,40.0,Yes
2024-01-08 03:00:00,Zone-D-East,382.5,55.0,215.2,167.3,43.75,Yes
2024-01-08 03:00:00,Zone-E-West,396.1,62.7,222.8,173.3,43.75,Yes
2024-01-08 03:00:00,Zone-F-Industrial,447.3,57.1,251.6,195.7,43.75,Yes
2024-01-08 03:00:00,Zone-G-Coastal,495.2,64.8,321.9,173.3,35.0,Yes
2024-01-08 03:00:00,Zone-H-Hills,532.8,48.3,468.9,63.9,12.0,Yes
2024-01-08 04:00:00,Zone-A-Downtown,278.7,74.9,156.8,121.9,43.75,Yes
2024-01-08 04:00:00,Zone-B-North,289.6,64.1,162.9,126.7,43.75,Yes
2024-01-08 04:00:00,Zone-C-South,348.5,64.4,209.1,139.4,40.0,Yes
2024-01-08 04:00:00,Zone-D-East,387.8,59.8,218.1,169.6,43.75,Yes
2024-01-08 04:00:00,Zone-E-West,389.5,55.4,219.1,170.4,43.75,Yes
2024-01-08 04:00:00,Zone-F-Industrial,445.9,63.8,250.8,195.1,43.75,Yes
2024-01-08 04:00:00,Zone-G-Coastal,461.1,57.9,299.7,161.4,35.0,Yes
2024-01-08 04:00:00,Zone-H-Hills,539.9,49.1,475.1,64.8,12.0,Yes
2024-01-08 05:00:00,Zone-A-Downtown,250.4,78.3,140.8,109.5,43.75,Yes
2024-01-08 05:00:00,Zone-B-North,284.1,58.3,159.8,124.3,43.75,Yes
2024-01-08 05:00:00,Zone-C-South,344.9,63.6,206.9,137.9,40.0,Yes
2024-01-08 05:00:00,Zone-D-East,362.6,61.4,203.9,158.6,43.75,Yes
2024-01-08 05:00:00,Zone-E-West,409.7,57.2,230.4,179.2,43.75,Yes
2024-01-08 05:00:00,Zone-F-Industrial,451.4,60.5,253.9,197.5,43.75,Yes
2024-01-08 05:00:00,Zone-G-Coastal,463.6,61.4,301.3,162.2,35.0,Yes
2024-01-08 05:00:00,Zone-H-Hills,531.0,38.9,467.3,63.7,12.0,No
2024-01-08 06:00:00,Zone-A-Downtown,848.7,65.3,682.0,166.7,19.64,Yes
2024-01-08 06:00:00,Zone-B-North,850.3,52.0,683.2,167.0,19.64,Yes
2024-01-08 06:00:00,Zone-C-South,1058.3,41.8,635.0,423.3,40.0,Yes
2024-01-08 06:00:00,Zone-D-East,1289.9,53.9,1036.5,253.4,19.64,Yes
2024-01-08 06:00:00,Zone-E-West,1369.3,44.6,1100.3,269.0,19.64,Yes
2024-01-08 06:00:00,Zone-F-Industrial,1539.7,51.6,1237.3,302.4,19.64,Yes
2024-01-08 06:00:00,Zone-G-Coastal,1706.9,53.8,1109.5,597.4,35.0,Yes
2024-01-08 06:00:00,Zone-H-Hills,1852.2,32.9,1629.9,222.3,12.0,No
2024-01-08 07:00:00,Zone-A-Downtown,957.8,62.0,769.7,188.1,19.64,Yes
2024-01-08 07:00:00,Zone-B-North,1016.2,48.4,816.6,199.6,19.64,Yes
2024-01-08 07:00:00,Zone-C-South,970.3,46.4,582.2,388.1,40.0,Yes
2024-01-08 07:00:00,Zone-D-East,1379.1,50.3,1108.2,270.9,19.64,Yes
2024-01-08 07:00:00,Zone-E-West,1466.8,47.4,1178.7,288.1,19.64,Yes
2024-01-08 07:00:00,Zone-F-Industrial,1661.9,49.0,1335.4,326.4,19.64,Yes
2024-01-08 07:00:00,Zone-G-Coastal,1692.2,42.5,1099.9,592.3,35.0,Yes
2024-01-08 07:00:00,Zone-H-Hills,1755.3,36.8,1544.7,210.6,12.0,No
2024-01-08 08:00:00,Zone-A-Downtown,768.8,57.0,617.8,151.0,19.64,Yes
2024-01-08 08:00:00,Zone-B-North,981.2,40.9,788.4,192.7,19.64,Yes
2024-01-08 08:00:00,Zone-C-South,1216.1,43.1,729.7,486.4,40.0,Yes
2024-01-08 08:00:00,Zone-D-East,1328.5,52.9,1067.5,261.0,19.64,Yes
